Date,91_days,181_days,273_days,364_days,3_year,5_year,7_year,10_year,15_year,base_rate,interbank_rate,inflation,lending_rate,reserve,mpc,10_year_minus_91_days,10_year_minus_3_year,real_rate,taylor_rule,policy_instrument,private_credit,exchange_rate,money_supply,money_rate
12/19/2014,13.0002,17.5,19,20,16.2,22.41,21.47,21.97,22.47,12.5,11.88,7.9,20.44,14,raise,8.9698,5.77,12.54,9.9,26.5,21722029.59,95.90327147,34959146.92,3.439221039
12/26/2014,13.0002,17.5,19,20,16.2,22.41,21.47,21.97,22.47,12.5,12,7.9,20.44,14,raise,8.9698,5.77,12.54,9.9,26.5,21722029.59,95.90327147,34959146.92,3.439221039
1/2/2015,13.0028,17.5,18,20.49,16.2,22.41,21.47,21.97,22.47,12.5,12,7.7,20.49,14,raise,8.9672,5.77,12.79,9.7,26.5,21666842.64,96.47643718,35840524.48,2.521164382
1/9/2015,13.0028,17.5,18,20.49,16.2,22.41,21.47,21.97,22.47,12.5,11.57,7.7,21.01,14,raise,8.9672,5.77,13.31,9.7,26.5,21666842.64,96.47643718,35840524.48,2.521164382
1/16/2015,13.2501,17.51,18.01,20.39,16.2,22.41,21.47,21.97,22.47,12.5,11.76,7.7,20.5,14,raise,8.7199,5.77,12.8,9.7,26.5,21666842.64,96.47643718,35840524.48,2.521164382
1/23/2015,13.2501,17.51,18.01,20.39,16.2,22.41,21.47,21.97,22.47,12.5,11.78,7.7,20.01,14,raise,8.7199,5.77,12.31,9.7,26.5,21666842.64,96.47643718,35840524.48,2.521164382
1/30/2015,13.5002,17.51,18.01,20.31,16.2,22.41,21.47,21.97,22.47,12.5,11.86,7.7,20.59,14,raise,8.4698,5.77,12.89,9.7,26.5,21666842.64,96.47643718,35840524.48,2.521164382
2/6/2015,13.5002,17.51,18.01,20.31,16.2,22.41,21.47,21.97,22.47,12.5,12.23,7.4,20.36,14,raise,8.4698,5.77,12.96,9.4,26.5,22130289.67,100.4382155,35800586.24,-0.111433185
2/13/2015,13.5002,18,18.25,20.49,16.2,22.41,21.47,21.97,22.47,12.5,12,7.4,20.38,14,raise,8.4698,5.77,12.98,9.4,26.5,22130289.67,100.4382155,35800586.24,-0.111433185
2/20/2015,13.5002,18,18.25,20.49,16.5,22.97,20.5,21.75,22.5,12.5,12.26,7.4,20.39,14,raise,8.2498,5.25,12.99,9.4,26.5,22130289.67,100.4382155,35800586.24,-0.111433185
2/27/2015,13.5002,18.25,18.75,20.65,16.5,22.97,20.5,21.75,22.5,12.5,12.48,7.4,20.43,14,raise,8.2498,5.25,13.03,9.4,26.5,22130289.67,100.4382155,35800586.24,-0.111433185
3/6/2015,13.5002,18.25,18.75,20.65,16.5,22.97,20.5,21.75,22.5,12.5,12.52,7.2,20.43,14,hold,8.2498,5.25,13.23,9.2,26.5,22793492.75,105.2870348,37475637.69,4.678838028
3/13/2015,13.5002,18.34,18.75,21.41,16.5,22.97,20.5,21.75,22.5,12.5,8.86,7.2,20.4,14,hold,8.2498,5.25,13.2,9.2,26.5,22793492.75,105.2870348,37475637.69,4.678838028
3/20/2015,13.5002,18.34,18.75,21.41,16.5,22.97,20.5,21.75,22.5,12.5,12.66,7.2,20.41,14,hold,8.2498,5.25,13.21,9.2,26.5,22793492.75,105.2870348,37475637.69,4.678838028
3/27/2015,13.5002,18.34,18.25,21.41,16.5,22.97,20.5,21.75,22.5,12.5,10.8,7.2,20.4,14,hold,8.2498,5.25,13.2,9.2,26.5,22793492.75,105.2870348,37475637.69,4.678838028
4/3/2015,13.5002,18.34,18.25,21.41,16.5,22.97,20.5,21.75,22.5,12.5,12.87,7.2,20.45,18,hold,8.2498,5.25,13.25,9.2,30.5,23070823.34,105.2623284,36536140.91,-2.506953422
4/10/2015,13.5002,18.34,18.25,21.4,16.5,22.97,20.5,21.75,22.5,12.5,12.85,7.2,20.47,18,hold,8.2498,5.25,13.27,9.2,30.5,23070823.34,105.2623284,36536140.91,-2.506953422
4/17/2015,13.5002,18.34,18.25,21.4,16.5,22.97,20.5,21.75,22.5,12.5,12.71,7.2,20.47,18,hold,8.2498,5.25,13.27,9.2,30.5,23070823.34,105.2623284,36536140.91,-2.506953422
4/24/2015,13.5002,18.34,18.25,21.4,16.5,22.97,20.5,21.75,22.5,12.5,14.05,7.2,20.47,18,hold,8.2498,5.25,13.27,9.2,30.5,23070823.34,105.2623284,36536140.91,-2.506953422
5/1/2015,13.5002,18.34,18.25,21.4,16.5,22.97,20.5,21.75,22.5,12.5,14.6,6.9,20.52,18,hold,8.2498,5.25,13.62,8.9,30.5,22942589.06,107.1670356,37500568.14,2.639652717
5/8/2015,14,19,19,21.9,16.5,22.97,20.5,21.75,22.5,12.5,14.6,6.9,20.51,18,hold,7.75,5.25,13.61,8.9,30.5,22942589.06,107.1670356,37500568.14,2.639652717
5/15/2015,14,19,19,21.9,16.5,22.97,20.5,21.75,22.5,12.5,14.6,6.9,20.5,18,hold,7.75,5.25,13.6,8.9,30.5,22942589.06,107.1670356,37500568.14,2.639652717
5/22/2015,14,19.5,19.75,22.48,22.23,24,23,21,22.5,12.5,14.6,6.9,20.5,18,hold,7,-1.23,13.6,8.9,30.5,22942589.06,107.1670356,37500568.14,2.639652717
5/29/2015,14,19.5,19.75,22.48,22.23,24,23,21,22.5,12.5,14.6,6.9,20.52,18,hold,7,-1.23,13.62,8.9,30.5,22942589.06,107.1670356,37500568.14,2.639652717
6/5/2015,14,19.5,20.5,23.25,22.23,24,23,21,22.5,12.5,14.6,7.1,20.47,18,hold,7,-1.23,13.37,9.1,30.5,23026548.12,105.0109285,36862944.35,-1.700304361
6/12/2015,14,19.5,20.5,23.25,22.23,24,23,21,22.5,12.5,14.6,7.1,20.43,18,hold,7,-1.23,13.33,9.1,30.5,23026548.12,105.0109285,36862944.35,-1.700304361
6/19/2015,14,19.5,20.5,23.5,22.23,24,23,21,22.5,12.5,14.6,7.1,20.46,18,hold,7,-1.23,13.36,9.1,30.5,23026548.12,105.0109285,36862944.35,-1.700304361
6/26/2015,14,19.5,20.5,23.5,22.23,24,23,21,22.5,12.5,14.61,7.1,20.23,18,hold,7,-1.23,13.13,9.1,30.5,23026548.12,105.0109285,36862944.35,-1.700304361
7/3/2015,14.8998,19.5,21.25,24.25,22.23,24,23,21,22.5,12.5,14.77,7.1,20.86,18,hold,6.1002,-1.23,13.76,9.1,30.5,23416331.47,109.0456466,37450282.68,1.593302826
7/10/2015,14.8998,19.5,21.25,24.25,22.23,24,23,21,22.5,12.5,14.9,7.1,20.88,18,hold,6.1002,-1.23,13.78,9.1,30.5,23416331.47,109.0456466,37450282.68,1.593302826
7/17/2015,14.8998,19.5,22,24.47,22.23,24,23,21,22.5,12.5,14.94,7.1,20.53,18,hold,6.1002,-1.23,13.43,9.1,30.5,23416331.47,109.0456466,37450282.68,1.593302826
7/24/2015,14.8998,19.5,22,24.47,22.23,24,23,21,22.5,12.5,14.71,7.1,20.68,18,hold,6.1002,-1.23,13.58,9.1,30.5,23416331.47,109.0456466,37450282.68,1.593302826
7/31/2015,14.9,19.5,22,24.24,22.23,24,23,21,22.5,12.5,14.69,7.1,20.68,18,hold,6.1,-1.23,13.58,9.1,30.5,23416331.47,109.0456466,37450282.68,1.593302826
8/7/2015,14.8899,19.5,22,23.52,22.23,24,23,21,22.5,12.5,14.76,7.3,20.68,18,hold,6.1101,-1.23,13.38,9.3,30.5,24454413.4,111.6490873,42399811.85,13.21626651
8/14/2015,14.8899,19.5,22,23.52,22.23,24,23,21,22.5,12.5,14.77,7.3,20.74,18,hold,6.1101,-1.23,13.44,9.3,30.5,24454413.4,111.6490873,42399811.85,13.21626651
8/21/2015,14.8899,19.5,22,23.52,22.23,24,23,21,22.5,12.5,14.73,7.3,20.75,18,hold,6.1101,-1.23,13.45,9.3,30.5,24454413.4,111.6490873,42399811.85,13.21626651
8/28/2015,14.8899,19.5,21.25,22.9,23.5,25,22,20,22.5,12.5,14.55,7.3,20.75,18,hold,5.1101,-3.5,13.45,9.3,30.5,24454413.4,111.6490873,42399811.85,13.21626651
9/4/2015,14.8899,19.5,21.25,22.9,23.5,25,22,20,22.5,12.5,14.81,7.7,20.85,18,hold,5.1101,-3.5,13.15,9.7,30.5,27024818.06,134.2676523,46565428.04,9.824610097
9/11/2015,14.8899,19.1,21,21.95,23.5,25,22,20,22.5,12.5,14.67,7.7,20.8,18,hold,5.1101,-3.5,13.1,9.7,30.5,27024818.06,134.2676523,46565428.04,9.824610097
9/18/2015,14.8899,19.1,21,21.95,23.5,25,22,20,22.5,12.5,14.6,7.7,20.73,18,hold,5.1101,-3.5,13.03,9.7,30.5,27024818.06,134.2676523,46565428.04,9.824610097
9/25/2015,14.8899,19.97,20.75,22.25,23.5,25,22,20,22.5,12.5,14.69,7.7,20.72,18,hold,5.1101,-3.5,13.02,9.7,30.5,27024818.06,134.2676523,46565428.04,9.824610097
10/2/2015,14.8899,19.97,20.75,22.25,23.5,25,22,20,22.5,12.5,14.75,14.3,20.75,18,hold,5.1101,-3.5,6.45,16.3,30.5,27367603.4,150.9508207,50170371.65,7.741673945
10/9/2015,14.9999,19.97,20.75,22,23.5,25,22,20,22.5,12.5,14.69,14.3,20.75,18,hold,5.0001,-3.5,6.45,16.3,30.5,27367603.4,150.9508207,50170371.65,7.741673945
10/16/2015,14.9999,19.97,20.75,22,23.5,25,22,20,22.5,12.5,14.65,14.3,20.73,18,hold,5.0001,-3.5,6.43,16.3,30.5,27367603.4,150.9508207,50170371.65,7.741673945
10/23/2015,14.9999,19.97,21.47,22.8,23.5,25,22,20,22.5,12.5,14.8,14.3,20.75,18,hold,5.0001,-3.5,6.45,16.3,30.5,27367603.4,150.9508207,50170371.65,7.741673945
10/30/2015,14.9999,19.97,21.47,22.8,23.5,25,22,20,22.5,12.5,14.72,14.3,20.93,18,hold,5.0001,-3.5,6.63,16.3,30.5,27367603.4,150.9508207,50170371.65,7.741673945
11/6/2015,14.9999,20.25,21.75,23,23.5,25,22,20,22.5,15.5,17.44,19.5,23.97,18,raise,5.0001,-3.5,4.47,21.5,33.5,25680873.91,140.659922,46316202.03,-7.682162794
11/13/2015,14.9999,20.25,21.75,23,23.5,25,22,20,22.5,15.5,17.78,19.5,23.7,18,raise,5.0001,-3.5,4.2,21.5,33.5,25680873.91,140.659922,46316202.03,-7.682162794
11/20/2015,14.9999,20.25,21,23,23.5,25,22,20,22.5,15.5,24.67,19.5,23.38,18,raise,5.0001,-3.5,3.88,21.5,33.5,25680873.91,140.659922,46316202.03,-7.682162794
11/27/2015,14.9999,20.25,21,23,23.5,27.99,27.99,20,22.5,15.5,24.7,19.5,23.23,18,raise,5.0001,-3.5,3.73,21.5,33.5,25680873.91,140.659922,46316202.03,-7.682162794
12/4/2015,14.9999,20.25,20,23,23.5,27.99,27.99,20,22.5,15.5,24.7,21.1,23.47,18,raise,5.0001,-3.5,2.37,23.1,33.5,26252625.27,119.9986267,47262134.73,2.04233651
12/11/2015,15.0004,20.25,20,23,23.5,27.99,27.99,20,22.5,15.5,25.16,21.1,23.1,18,raise,4.9996,-3.5,2,23.1,33.5,26252625.27,119.9986267,47262134.73,2.04233651
12/18/2015,15.0004,20.25,20,21.5,23.5,27.99,27.99,20,22.5,15.5,25.5,21.1,23.38,18,raise,4.9996,-3.5,2.28,23.1,33.5,26252625.27,119.9986267,47262134.73,2.04233651
12/25/2015,15.0004,20.25,20,21.5,23.5,27.99,27.99,20,22.5,15.5,25.74,21.1,23.33,18,raise,4.9996,-3.5,2.23,23.1,33.5,26252625.27,119.9986267,47262134.73,2.04233651
1/1/2016,15.0004,20.25,20,21.5,23.5,27.99,27.99,20,22.5,15.5,26.08,21.8,25.79,18,raise,4.9996,-3.5,3.99,23.8,33.5,26769814.2,117.973877,45526184.94,-3.67302451
1/8/2016,15.0004,20.25,19.98,21.5,23.5,27.99,27.99,20,22.5,15.5,26.14,21.8,25.71,18,raise,4.9996,-3.5,3.91,23.8,33.5,26769814.2,117.973877,45526184.94,-3.67302451
1/15/2016,21.9999,20.25,18.75,21.51,23.5,27.99,27.99,20,22.5,15.5,26.35,21.8,25.86,18,raise,-1.9999,-3.5,4.06,23.8,33.5,26769814.2,117.973877,45526184.94,-3.67302451
1/22/2016,21.9999,20.25,18.75,21.51,23.5,27.99,27.99,20,22.5,15.5,26.63,21.8,25.89,18,raise,-1.9999,-3.5,4.09,23.8,33.5,26769814.2,117.973877,45526184.94,-3.67302451
1/29/2016,21.9999,20.25,18.75,21.51,23.5,27.99,27.99,20,22.5,15.5,26.63,21.8,25.92,18,raise,-1.9999,-3.5,4.12,23.8,33.5,26769814.2,117.973877,45526184.94,-3.67302451
2/5/2016,21.9999,20.25,18.75,21.51,23.5,27.99,27.99,20,22.5,15.5,26.67,22.9,25.91,18,raise,-1.9999,-3.5,3.01,24.9,33.5,26606114.24,121.4488059,45771318.47,0.538445145
2/12/2016,22.00055,24,25,26,23.5,27.99,27.99,20,22.5,15.5,26.89,22.9,25.61,18,raise,-2.00055,-3.5,2.71,24.9,33.5,26606114.24,121.4488059,45771318.47,0.538445145
2/19/2016,22.00055,24,25,26,24.5,28.5,28.5,24.5,24,15.5,27,22.9,26.15,18,raise,2.49945,0,3.25,24.9,33.5,26606114.24,121.4488059,45771318.47,0.538445145
2/26/2016,22.0012,24,25,27,24.5,28.5,28.5,24.5,24,15.5,27.51,22.9,26.35,18,raise,2.4988,0,3.45,24.9,33.5,26606114.24,121.4488059,45771318.47,0.538445145
3/4/2016,22.0012,24,27.38,27.14,24.5,28.5,28.5,24.5,24,15.5,27.37,22.2,26.47,18,raise,2.4988,0,4.27,24.2,33.5,26405249.29,124.0524302,44941102.66,-1.813834167
3/11/2016,22.0012,24,27.32,27.14,24.5,28.5,28.5,24.5,24,15.5,27.09,22.2,26.11,18,raise,2.4988,0,3.91,24.2,33.5,26405249.29,124.0524302,44941102.66,-1.813834167
3/18/2016,22.0012,24,27.32,27.14,24.5,28.5,28.5,24.5,24,15.5,26.99,22.2,26.41,18,raise,2.4988,0,4.21,24.2,33.5,26405249.29,124.0524302,44941102.66,-1.813834167
3/25/2016,22.0012,24,27.25,27.14,24.5,28.5,28.5,24.5,24,15.5,27.27,22.2,26.9,18,raise,2.4988,0,4.7,24.2,33.5,26405249.29,124.0524302,44941102.66,-1.813834167
4/1/2016,22.0012,24,27.25,27.14,24.5,28.5,28.5,24.5,24,15.5,27.42,21.8,26.98,18,hold,2.4988,0,5.18,23.8,33.5,24892934.65,110.6855797,43844118.09,-2.440938255
4/8/2016,22.0012,24,27.25,27.14,24.5,28.5,28.5,24.5,24,15.5,28.6,21.8,28.6,18,hold,2.4988,0,6.8,23.8,33.5,24892934.65,110.6855797,43844118.09,-2.440938255
4/15/2016,22.0012,26,28,28,24.5,28.5,28.5,24.5,24,15.5,28.15,21.8,28.6,18,hold,2.4988,0,6.8,23.8,33.5,24892934.65,110.6855797,43844118.09,-2.440938255
4/22/2016,22.0012,26,28,28,24.5,28.5,28.5,24.5,24,15.5,26.31,21.8,26.62,18,hold,2.4988,0,4.82,23.8,33.5,24892934.65,110.6855797,43844118.09,-2.440938255
4/29/2016,22.0012,26,28,28,24.5,28.5,28.5,24.5,24,15.5,25.92,21.8,26.9,18,hold,2.4988,0,5.1,23.8,33.5,24892934.65,110.6855797,43844118.09,-2.440938255
5/6/2016,22.0012,26,28,28,24.5,28.5,28.5,24.5,24,15.5,24.91,21.3,27.42,18,hold,2.4988,0,6.12,23.3,33.5,26020503.47,111.3389923,45729357.43,4.299868295
5/13/2016,22.0012,26,27.38,27,24.5,28.5,28.5,24.5,24,15.5,22.51,21.3,27.42,18,hold,2.4988,0,6.12,23.3,33.5,26020503.47,111.3389923,45729357.43,4.299868295
5/20/2016,22.0012,26,27.38,27,24.5,28.5,28.5,24.5,24,15.5,17.7,21.3,28.67,18,hold,2.4988,0,7.37,23.3,33.5,26020503.47,111.3389923,45729357.43,4.299868295
5/27/2016,22.0012,26,27.38,27,24.5,27.88,28.98,24.5,23,15.5,17.59,21.3,28.48,18,hold,2.4988,0,7.18,23.3,33.5,26020503.47,111.3389923,45729357.43,4.299868295
6/3/2016,22.0012,25,26,25.5,24.5,27.88,28.98,24.5,23,15.5,17.79,21,28.48,18,hold,2.4988,0,7.48,23,33.5,25214460.93,119.9704281,44129836.03,-3.497799843
6/10/2016,22.0012,25,26,25.5,24.5,27.88,28.98,24.5,23,15.5,17.79,21,28.48,18,hold,2.4988,0,7.48,23,33.5,25214460.93,119.9704281,44129836.03,-3.497799843
6/17/2016,21.0003,24,26,25.01,24.5,27.88,28.98,24.5,23,15.5,17.66,21,28.74,18,hold,3.4997,0,7.74,23,33.5,25214460.93,119.9704281,44129836.03,-3.497799843
6/24/2016,21.0003,24,26,25.01,24.5,27.88,28.98,24.5,23,15.5,17.69,21,28.66,18,hold,3.4997,0,7.66,23,33.5,25214460.93,119.9704281,44129836.03,-3.497799843
7/1/2016,21.0003,24,25.6,25,24.5,27.88,28.98,24.5,23,15.5,17.52,20.2,28.64,18,hold,3.4997,0,8.44,22.2,33.5,25842840.18,111.8816567,46378383.07,5.095298864
7/8/2016,21.0003,24,25.6,25,24.5,27.88,28.98,24.5,23,15.5,17.71,20.2,28.17,18,hold,3.4997,0,7.97,22.2,33.5,25842840.18,111.8816567,46378383.07,5.095298864
7/15/2016,21.0003,24,25.5,24.99,24.5,27.88,28.98,24.5,23,15.5,17.81,20.2,29.78,18,hold,3.4997,0,9.58,22.2,33.5,25842840.18,111.8816567,46378383.07,5.095298864
7/22/2016,21.0003,24,25.5,24.99,24.5,27.88,28.98,24.5,23,15.5,17.85,20.2,29.11,18,hold,3.4997,0,8.91,22.2,33.5,25842840.18,111.8816567,46378383.07,5.095298864
7/29/2016,21.0003,24,25.5,24.99,24.5,27.88,28.98,24.5,23,15.5,18,20.2,29.22,18,hold,3.4997,0,9.02,22.2,33.5,25842840.18,111.8816567,46378383.07,5.095298864
8/5/2016,21.0003,24,25.5,24.99,24.5,27.88,28.98,24.5,23,15.5,18.17,19.6,29.19,18,hold,3.4997,0,9.59,21.6,33.5,24760492.48,115.3013518,43753247.9,-5.660255907
8/12/2016,21.0003,24,25.5,25,24.5,27.88,28.98,24.5,23,15.5,18.18,19.6,28.96,18,hold,3.4997,0,9.36,21.6,33.5,24760492.48,115.3013518,43753247.9,-5.660255907
8/19/2016,21.0003,24,25.5,25,24.5,27.88,28.98,24.5,23,15.5,18.17,19.6,28.32,18,hold,3.4997,0,8.72,21.6,33.5,24760492.48,115.3013518,43753247.9,-5.660255907
8/26/2016,21.0003,24,25,25,24.5,27.88,28.98,24.5,23,15.5,18.25,19.6,28.7,18,hold,3.4997,0,9.1,21.6,33.5,24760492.48,115.3013518,43753247.9,-5.660255907
9/2/2016,21.0003,24,25,25,23.9,25.87,25.75,24.5,23,15.5,18.5,18.9,29,18,hold,3.4997,0.6,10.1,20.9,33.5,24708713.8,113.5678781,44218018.92,1.062254906
9/9/2016,21.0003,24,25.46,25,23.9,25.87,25.75,24.5,23,15.5,18.18,18.9,29.02,18,hold,3.4997,0.6,10.12,20.9,33.5,24708713.8,113.5678781,44218018.92,1.062254906
9/16/2016,21.0003,24,25.46,25,23.9,25.87,25.75,24.5,23,15.5,18.18,18.9,29.19,18,hold,3.4997,0.6,10.29,20.9,33.5,24708713.8,113.5678781,44218018.92,1.062254906
9/23/2016,20.9998,24,25.46,25,23.9,25.87,25.75,24.5,23,15.5,16.52,18.9,28.06,18,hold,3.5002,0.6,9.16,20.9,33.5,24708713.8,113.5678781,44218018.92,1.062254906
9/30/2016,20.9998,24,24.99,25,23.9,25.87,25.75,24.5,23,15.5,16.39,18.9,29.33,18,hold,3.5002,0.6,10.43,20.9,33.5,24708713.8,113.5678781,44218018.92,1.062254906
10/7/2016,20.9998,24,24.99,25,23.9,25.87,25.75,24.5,23,15.5,16.4,12.5,28.54,18,hold,3.5002,0.6,16.04,14.5,33.5,24347496.73,111.3577839,44239695.38,0.049021781
10/14/2016,20.9998,24,24.99,25,23.9,25.87,25.75,24.5,23,15.5,17.55,12.5,28.59,18,hold,3.5002,0.6,16.09,14.5,33.5,24347496.73,111.3577839,44239695.38,0.049021781
10/21/2016,20.9998,24,24.99,24.5,23.9,25.87,25.75,24.5,23,15.5,16.36,12.5,28.48,18,hold,3.5002,0.6,15.98,14.5,33.5,24347496.73,111.3577839,44239695.38,0.049021781
10/28/2016,20.9998,24,24.99,24.5,23.9,25.87,25.75,24.5,23,15.5,16.53,12.5,29.12,18,hold,3.5002,0.6,16.62,14.5,33.5,24347496.73,111.3577839,44239695.38,0.049021781
11/4/2016,20.9998,23.5,24.99,24.99,23.9,25.87,25.75,24.5,23,15.5,16.61,8.8,29.2,18,hold,3.5002,0.6,20.4,10.8,33.5,24172391.91,105.9493835,46625433.69,5.392754827
11/11/2016,20.9998,23.5,24.99,24.99,23.9,25.87,25.75,24.5,23,15.5,16.51,8.8,29.41,18,hold,3.5002,0.6,20.61,10.8,33.5,24172391.91,105.9493835,46625433.69,5.392754827
11/18/2016,20.9998,23.5,24.99,24.99,23.23,24.5,24.9,24.5,23,15.5,16.51,8.8,29.47,18,hold,3.5002,1.27,20.67,10.8,33.5,24172391.91,105.9493835,46625433.69,5.392754827
11/25/2016,20.5003,23.5,24.99,24.99,23.23,24.5,24.9,24.5,23,15.5,16.51,8.8,29.43,18,hold,3.9997,1.27,20.63,10.8,33.5,24172391.91,105.9493835,46625433.69,5.392754827
12/2/2016,20.5003,23.5,24.99,24.99,23.23,25,24.75,25,25,15.5,16.51,7.5,29.52,18,hold,4.4997,1.77,22.02,9.5,33.5,23517310.25,107.3315637,44567119.02,-4.414574846
12/9/2016,20.5003,23.5,24.99,24.99,23.23,25,24.75,25,25,15.5,16.12,7.5,29.5,18,hold,4.4997,1.77,22,9.5,33.5,23517310.25,107.3315637,44567119.02,-4.414574846
12/16/2016,20.5003,23.5,24.99,24.99,23.23,25,24.75,25,25,15.5,16.12,7.5,29.28,18,hold,4.4997,1.77,21.78,9.5,33.5,23517310.25,107.3315637,44567119.02,-4.414574846
12/23/2016,20.5003,23.97,24.99,24.99,23.23,25,24.75,25,25,15.5,16.12,7.5,29.53,18,hold,4.4997,1.77,22.03,9.5,33.5,23517310.25,107.3315637,44567119.02,-4.414574846
12/30/2016,20.5003,23.97,24.99,24.99,23.23,25,24.75,25,25,15.5,16.12,7.5,29.49,18,hold,4.4997,1.77,21.99,9.5,33.5,23517310.25,107.3315637,44567119.02,-4.414574846
1/6/2017,20.5003,23.97,24.99,24.99,23.23,25,24.75,25,25,15.5,16.12,7,29.41,18,hold,4.4997,1.77,22.41,9,33.5,23353193.71,108.9399366,44402427.14,-0.369536745
1/13/2017,20.5003,23.9,24.99,25,23.23,25,24.75,25,25,15.5,16.12,7,29.21,18,hold,4.4997,1.77,22.21,9,33.5,23353193.71,108.9399366,44402427.14,-0.369536745
1/20/2017,20.5003,23.9,24.99,25,23.23,25,24.75,25,25,15.5,16.12,7,29.05,18,hold,4.4997,1.77,22.05,9,33.5,23353193.71,108.9399366,44402427.14,-0.369536745
1/27/2017,20.5003,23.9,24.99,24.95,23.23,25,24.75,25,25,15.5,15.13,7,29.3,18,hold,4.4997,1.77,22.3,9,33.5,23353193.71,108.9399366,44402427.14,-0.369536745
2/3/2017,17.9999,23.9,24.99,24.95,23.23,25,24.75,25,25,15.5,15.16,6.8,29.03,18,hold,7.0001,1.77,22.23,8.8,33.5,22993714.02,108.2469202,45515406.21,2.506572575
2/10/2017,17.9999,23.9,24.99,24.95,23.23,25,24.75,25,25,15.5,15.38,6.8,29.3,18,hold,7.0001,1.77,22.5,8.8,33.5,22993714.02,108.2469202,45515406.21,2.506572575
2/17/2017,17.9999,23.9,24.99,25,23.23,25,24.75,25,25,15.5,15.34,6.8,29.35,15.5,hold,7.0001,1.77,22.55,8.8,31,22993714.02,108.2469202,45515406.21,2.506572575
2/24/2017,17.6284,23.9,24.99,25,20,19.5,20.9,19.95,22.95,14,15.48,6.8,28.08,15.5,lower,2.3216,-0.05,21.28,8.8,29.5,22993714.02,108.2469202,45515406.21,2.506572575
3/3/2017,17.6284,21,21,22.4,20,19.5,20.9,19.95,22.95,14,15.56,6.7,28.53,15.5,lower,2.3216,-0.05,21.83,8.7,29.5,22823855.34,107.4380598,46846775.56,2.925096055
3/10/2017,14.2502,21,21,22.4,20,19.5,20.9,19.95,22.95,14,15.05,6.7,28.98,15.5,lower,5.6998,-0.05,22.28,8.7,29.5,22823855.34,107.4380598,46846775.56,2.925096055
3/17/2017,14.2502,21,21,22.4,20,19.5,20.9,19.95,22.95,14,13.46,6.7,28.99,15.5,lower,5.6998,-0.05,22.29,8.7,29.5,22823855.34,107.4380598,46846775.56,2.925096055
3/24/2017,14,19.5,20,21,20,19.5,20.9,19.95,22.95,14,13.35,6.7,28.76,15.5,lower,5.95,-0.05,22.06,8.7,29.5,22823855.34,107.4380598,46846775.56,2.925096055
3/31/2017,14,19.5,20,21,20,19.5,20.9,19.95,22.95,14,13.03,6.7,28.55,15.5,lower,5.95,-0.05,21.85,8.7,29.5,22823855.34,107.4380598,46846775.56,2.925096055
4/7/2017,14,15,16,19.25,20,19.5,20.9,19.95,22.95,14,13.08,6.7,28.31,15.5,lower,5.95,-0.05,21.61,8.7,29.5,22810881.87,104.3020769,46578919.7,-0.571770108
4/14/2017,14,15,16,19.25,20,19.5,20.9,19.95,22.95,14,13.63,6.7,28.3,15.5,lower,5.95,-0.05,21.6,8.7,29.5,22810881.87,104.3020769,46578919.7,-0.571770108
4/21/2017,14,15,15.5,17.47,20,19.5,20.9,19.95,22.95,14,13.71,6.7,28.28,15.5,lower,5.95,-0.05,21.58,8.7,29.5,22810881.87,104.3020769,46578919.7,-0.571770108
4/28/2017,14,15,15.5,17.47,20,19.25,20,19.94,22.5,14,13.66,6.7,27.87,15.5,lower,5.94,-0.06,21.17,8.7,29.5,22810881.87,104.3020769,46578919.7,-0.571770108
5/5/2017,14,14.75,15.25,17.01,20,19.25,20,19.94,22.5,14,13.91,6.5,28.28,15.5,lower,5.94,-0.06,21.78,8.5,29.5,22716126.73,103.5228777,47255646.51,1.452860681
5/12/2017,14,14.75,15.25,17.01,20,19.25,20,19.94,22.5,14,13.89,6.5,28.29,12.5,lower,5.94,-0.06,21.79,8.5,26.5,22716126.73,103.5228777,47255646.51,1.452860681
5/19/2017,14.4998,14.75,15.25,17.47,20,19.25,20,19.94,22.5,14,13.89,6.5,28.41,12.5,lower,5.4402,-0.06,21.91,8.5,26.5,22716126.73,103.5228777,47255646.51,1.452860681
5/26/2017,14.4998,14.75,15.25,17.47,20,19.25,20,19.94,22.5,12.5,13.89,6.5,27.81,12.5,lower,5.4402,-0.06,21.31,8.5,25,22716126.73,103.5228777,47255646.51,1.452860681
6/2/2017,14,15,15.75,17.47,20,19.25,20,19.94,22.5,12.5,13.03,6.8,27.11,12.5,lower,5.94,-0.06,20.31,8.8,25,23152238.2,104.9385548,47788299.39,1.127172994
6/9/2017,14,15,15.75,17.47,20,19.25,20,19.94,22.5,12.5,12.64,6.8,27.08,12.5,lower,5.94,-0.06,20.28,8.8,25,23152238.2,104.9385548,47788299.39,1.127172994
6/16/2017,12.5002,15.5,16,17.5,20,19.25,20,19.94,22.5,12.5,10.39,6.8,26.62,12.5,lower,7.4398,-0.06,19.82,8.8,25,23152238.2,104.9385548,47788299.39,1.127172994
6/23/2017,12.5002,15.5,16,17.5,20,19.25,20,19.94,22.5,12.5,11.88,6.8,26.58,12.5,lower,7.4398,-0.06,19.78,8.8,25,23152238.2,104.9385548,47788299.39,1.127172994
